time,index_0x,index_0y,index_0z,index_1x,index_1y,index_1z,index_2x,index_2y,index_2z,index_3x,index_3y,index_3z,index_4x,index_4y,index_4z,index_5x,index_5y,index_5z,index_6x,index_6y,index_6z,index_7x,index_7y,index_7z,index_8x,index_8y,index_8z,index_9x,index_9y,index_9z,index_10x,index_10y,index_10z,index_11x,index_11y,index_11z,index_12x,index_12y,index_12z,index_13x,index_13y,index_13z,index_14x,index_14y,index_14z,index_15x,index_15y,index_15z,index_16x,index_16y,index_16z,index_17x,index_17y,index_17z,index_18x,index_18y,index_18z,index_19x,index_19y,index_19z,index_20x,index_20y,index_20z
1.494,0.2777099609375,9.1064453125,-0.30517578125,3.06549072265625,6.4697265625,-0.9765625,4.376220703125,3.9794921875,-2.25830078125,4.1412353515625,0.9613037109375,-3.79638671875,2.18505859375,-0.42724609375,-4.449462890625,2.6947021484375,-0.47607421875,0.09765625,3.1982421875,-3.369140625,-0.5035400390625,3.5003662109375,-5.01708984375,-1.5380859375,4.1534423828125,-6.40869140625,-3.704833984375,0.37689208984375,-0.54931640625,0.2288818359375,0.4665374755859375,-3.84521484375,0.311279296875,0.8331298828125,-6.55517578125,-0.9185791015625,1.38092041015625,-8.270263671875,-3.0731201171875,-1.93328857421875,0.0518798828125,0.03204345703125,-1.92108154296875,-3.179931640625,-0.18310546875,-1.8218994140625,-5.55419921875,-1.654052734375,-1.36260986328125,-7.244873046875,-3.076171875,-3.3172607421875,1.318359375,-0.738525390625,-4.0435791015625,-1.068115234375,-1.123046875,-4.193115234375,-3.1951904296875,-2.2308349609375,-3.80859375,-4.7882080078125,-3.826904296875
1.53,0.29449462890625,9.033203125,-0.262451171875,3.08990478515625,6.4208984375,-0.982666015625,4.3853759765625,3.9794921875,-2.325439453125,4.095458984375,1.019287109375,-3.91845703125,2.1331787109375,-0.28076171875,-4.583740234375,2.67486572265625,-0.4638671875,0.079345703125,3.179931640625,-3.41796875,-0.54931640625,3.52783203125,-5.04150390625,-1.5716552734375,4.1259765625,-6.40869140625,-3.77197265625,0.34942626953125,-0.537109375,0.238037109375,0.4825592041015625,-3.84521484375,0.2716064453125,0.860595703125,-6.55517578125,-0.9124755859375,1.43585205078125,-8.270263671875,-3.1951904296875,-1.94244384765625,0.0640869140625,0.0701904296875,-1.93634033203125,-3.155517578125,-0.177001953125,-1.81121826171875,-5.52978515625,-1.666259765625,-1.3519287109375,-7.18994140625,-3.179931640625,-3.3172607421875,1.30615234375,-0.701904296875,-4.0802001953125,-1.0498046875,-1.0772705078125,-4.241943359375,-3.1707763671875,-2.1820068359375,-3.857421875,-4.7943115234375,-3.79638671875
1.577,0.2960205078125,9.0576171875,0.030517578125,3.06243896484375,6.4697265625,-0.78125,4.3670654296875,4.0283203125,-2.16064453125,4.0679931640625,1.1016845703125,-3.814697265625,2.117919921875,-0.054931640625,-4.388427734375,2.66571044921875,-0.469970703125,0.030517578125,3.192138671875,-3.41796875,-0.604248046875,3.5308837890625,-5.11474609375,-1.5625,4.2083740234375,-6.43310546875,-3.7353515625,0.35552978515625,-0.537109375,0.2105712890625,0.4711151123046875,-3.86962890625,0.2655029296875,0.8819580078125,-6.5673828125,-0.9368896484375,1.48162841796875,-8.319091796875,-3.0914306640625,-1.93023681640625,0.0518798828125,0.0732421875,-1.94091796875,-3.143310546875,-0.1220703125,-1.8096923828125,-5.5419921875,-1.641845703125,-1.4251708984375,-7.220458984375,-3.131103515625,-3.2928466796875,1.30615234375,-0.628662109375,-4.0740966796875,-1.080322265625,-0.9735107421875,-4.2327880859375,-3.2135009765625,-2.1148681640625,-3.900146484375,-4.8004150390625,-3.778076171875
1.646,0.347900390625,9.08203125,-0.128173828125,3.05328369140625,6.5185546875,-0.872802734375,4.351806640625,4.0283203125,-2.2186279296875,3.9520263671875,1.03759765625,-3.8818359375,1.7242431640625,0.054931640625,-4.290771484375,2.69622802734375,-0.457763671875,0.0,3.179931640625,-3.369140625,-0.5767822265625,3.509521484375,-5.06591796875,-1.5045166015625,4.2205810546875,-6.38427734375,-3.6651611328125,0.360107421875,-0.5615234375,0.2349853515625,0.4474639892578125,-3.86962890625,0.3021240234375,0.860595703125,-6.55517578125,-0.8331298828125,1.505279541015625,-8.306884765625,-2.9327392578125,-1.947021484375,0.06103515625,0.0732421875,-1.95465087890625,-3.118896484375,-0.10986328125,-1.861572265625,-5.50537109375,-1.605224609375,-1.4434814453125,-7.16552734375,-2.923583984375,-3.3111572265625,1.26953125,-0.653076171875,-4.0557861328125,-1.03759765625,-0.9613037109375,-4.254150390625,-3.1646728515625,-2.0660400390625,-3.91845703125,-4.6875,-3.656005859375
1.686,0.39825439453125,9.0576171875,0.06103515625,3.10516357421875,6.5185546875,-0.738525390625,4.3487548828125,3.99169921875,-2.130126953125,3.875732421875,1.10931396484375,-3.89404296875,1.6265869140625,0.1953125,-4.290771484375,2.691650390625,-0.469970703125,0.006103515625,3.179931640625,-3.3447265625,-0.6134033203125,3.4637451171875,-5.06591796875,-1.5625,4.156494140625,-6.33544921875,-3.7322998046875,0.3692626953125,-0.54931640625,0.19989013671875,0.41351318359375,-3.91845703125,0.3082275390625,0.8514404296875,-6.48193359375,-0.8697509765625,1.511383056640625,-8.258056640625,-2.9571533203125,-1.947021484375,0.079345703125,0.07781982421875,-1.983642578125,-3.094482421875,-0.115966796875,-1.9012451171875,-5.4443359375,-1.6357421875,-1.48162841796875,-7.110595703125,-2.978515625,-3.3233642578125,1.2939453125,-0.555419921875,-4.0313720703125,-1.0040283203125,-0.9246826171875,-4.248046875,-3.0670166015625,-2.0538330078125,-3.955078125,-4.57763671875,-3.631591796875
1.72,0.38299560546875,9.0576171875,0.3173828125,3.08685302734375,6.5185546875,-0.54931640625,4.33349609375,4.00390625,-1.9927978515625,3.79638671875,1.11236572265625,-3.851318359375,1.4404296875,0.25634765625,-4.205322265625,2.69775390625,-0.4638671875,-0.048828125,3.1829833984375,-3.3203125,-0.67138671875,3.4881591796875,-5.04150390625,-1.57470703125,4.1839599609375,-6.33544921875,-3.72314453125,0.37384033203125,-0.5615234375,0.18157958984375,0.4070281982421875,-3.89404296875,0.238037109375,0.860595703125,-6.45751953125,-0.8636474609375,1.53656005859375,-8.209228515625,-2.9144287109375,-1.934814453125,0.0885009765625,0.09765625,-1.9439697265625,-3.070068359375,-0.1220703125,-1.8890380859375,-5.40771484375,-1.5869140625,-1.46942138671875,-7.080078125,-2.86865234375,-3.3050537109375,1.318359375,-0.494384765625,-4.0069580078125,-0.9796142578125,-0.848388671875,-4.2327880859375,-3.0792236328125,-1.9622802734375,-3.9581298828125,-4.55322265625,-3.4912109375
1.758,0.41046142578125,9.033203125,0.1708984375,3.08380126953125,6.5185546875,-0.6591796875,4.339599609375,4.01611328125,-2.0721435546875,3.8116455078125,1.129150390625,-3.8818359375,1.434326171875,0.238037109375,-4.217529296875,2.72064208984375,-0.433349609375,-0.042724609375,3.192138671875,-3.2958984375,-0.6500244140625,3.5125732421875,-5.04150390625,-1.513671875,4.2083740234375,-6.33544921875,-3.6468505859375,0.3509521484375,-0.57373046875,0.19073486328125,0.4146575927734375,-3.89404296875,0.2655029296875,0.87890625,-6.54296875,-0.7965087890625,1.558685302734375,-8.282470703125,-2.7984619140625,-1.93023681640625,0.06103515625,0.08544921875,-1.947021484375,-3.094482421875,-0.079345703125,-1.885986328125,-5.46875,-1.513671875,-1.46026611328125,-7.1533203125,-2.783203125,-3.2867431640625,1.26953125,-0.52490234375,-4.0191650390625,-1.0284423828125,-0.8636474609375,-4.168701171875,-3.0975341796875,-1.9683837890625,-3.8970947265625,-4.5928955078125,-3.47900390625
1.793,0.34637451171875,9.033203125,0.3173828125,3.02276611328125,6.54296875,-0.518798828125,4.30908203125,4.0283203125,-1.9256591796875,3.80859375,1.129150390625,-3.79638671875,1.470947265625,0.244140625,-4.168701171875,2.6702880859375,-0.457763671875,-0.006103515625,3.167724609375,-3.3447265625,-0.640869140625,3.5369873046875,-5.06591796875,-1.519775390625,4.23583984375,-6.31103515625,-3.5980224609375,0.35247802734375,-0.5615234375,0.189208984375,0.443267822265625,-3.89404296875,0.2532958984375,0.909423828125,-6.5185546875,-0.8087158203125,1.57928466796875,-8.270263671875,-2.8289794921875,-1.9317626953125,0.079345703125,0.0732421875,-1.92413330078125,-3.082275390625,-0.09765625,-1.84783935546875,-5.46875,-1.5380859375,-1.43585205078125,-7.1533203125,-2.81982421875,-3.2684326171875,1.30615234375,-0.531005859375,-4.0008544921875,-1.01318359375,-0.8758544921875,-4.19921875,-3.1219482421875,-1.9561767578125,-3.924560546875,-4.6142578125,-3.4912109375
1.843,0.31280517578125,9.0576171875,0.347900390625,3.01361083984375,6.5673828125,-0.482177734375,4.290771484375,4.1259765625,-1.9561767578125,3.7841796875,1.19476318359375,-3.851318359375,1.4404296875,0.25634765625,-4.290771484375,2.6519775390625,-0.45166015625,-0.0244140625,3.2073974609375,-3.3447265625,-0.6561279296875,3.5552978515625,-5.04150390625,-1.531982421875,4.3060302734375,-6.28662109375,-3.643798828125,0.36468505859375,-0.57373046875,0.1739501953125,0.4405975341796875,-3.91845703125,0.2685546875,0.9033203125,-6.55517578125,-0.7904052734375,1.59759521484375,-8.306884765625,-2.7679443359375,-1.92718505859375,0.0732421875,0.08544921875,-1.91650390625,-3.094482421875,-0.103759765625,-1.8707275390625,-5.45654296875,-1.52587890625,-1.45263671875,-7.14111328125,-2.8076171875,-3.2867431640625,1.30615234375,-0.494384765625,-4.0069580078125,-0.9979248046875,-0.8636474609375,-4.1900634765625,-3.0914306640625,-1.9561767578125,-3.8970947265625,-4.620361328125,-3.460693359375
1.879,0.29449462890625,9.033203125,0.09765625,2.99224853515625,6.5673828125,-0.653076171875,4.296875,4.052734375,-2.03857421875,3.8360595703125,1.09405517578125,-3.86962890625,1.531982421875,0.09765625,-4.229736328125,2.63671875,-0.4150390625,0.0,3.179931640625,-3.2958984375,-0.5859375,3.5675048828125,-5.04150390625,-1.446533203125,4.2572021484375,-6.33544921875,-3.558349609375,0.3509521484375,-0.5615234375,0.19683837890625,0.4459381103515625,-3.94287109375,0.3387451171875,0.9063720703125,-6.55517578125,-0.7171630859375,1.593017578125,-8.319091796875,-2.6702880859375,-1.90887451171875,0.0518798828125,0.079345703125,-1.91497802734375,-3.131103515625,-0.103759765625,-1.837158203125,-5.517578125,-1.42822265625,-1.36566162109375,-7.220458984375,-2.716064453125,-3.2623291015625,1.25732421875,-0.531005859375,-4.0069580078125,-1.080322265625,-0.87890625,-4.1839599609375,-3.1890869140625,-1.953125,-3.8848876953125,-4.6966552734375,-3.436279296875
1.92,0.37841796875,9.1064453125,0.042724609375,3.08990478515625,6.54296875,-0.775146484375,4.33349609375,4.052734375,-2.1453857421875,3.851318359375,1.10626220703125,-3.857421875,1.5472412109375,0.18310546875,-4.290771484375,2.66265869140625,-0.482177734375,0.0,3.1707763671875,-3.3935546875,-0.628662109375,3.5247802734375,-5.04150390625,-1.57470703125,4.278564453125,-6.28662109375,-3.69873046875,0.3692626953125,-0.5615234375,0.21820068359375,0.4474639892578125,-3.89404296875,0.311279296875,0.87890625,-6.54296875,-0.8209228515625,1.56402587890625,-8.294677734375,-2.880859375,-1.93023681640625,0.0701904296875,0.07781982421875,-1.96380615234375,-3.106689453125,-0.08544921875,-1.9073486328125,-5.4931640625,-1.593017578125,-1.47247314453125,-7.135009765625,-2.935791015625,-3.2806396484375,1.318359375,-0.5859375,-4.0252685546875,-1.01318359375,-0.933837890625,-4.2205810546875,-3.0853271484375,-2.0233154296875,-3.9337158203125,-4.6142578125,-3.61328125
1.96,0.311279296875,9.0576171875,-0.06103515625,3.03802490234375,6.5185546875,-0.848388671875,4.3365478515625,4.0283203125,-2.18505859375,3.961181640625,1.104736328125,-3.9306640625,1.7791748046875,0.006103515625,-4.302978515625,2.69012451171875,-0.4638671875,-0.01220703125,3.1982421875,-3.2958984375,-0.5889892578125,3.52783203125,-5.06591796875,-1.5228271484375,4.2388916015625,-6.33544921875,-3.643798828125,0.372314453125,-0.54931640625,0.2105712890625,0.4550933837890625,-3.86962890625,0.323486328125,0.933837890625,-6.494140625,-0.8636474609375,1.549530029296875,-8.233642578125,-2.96630859375,-1.9256591796875,0.054931640625,0.08544921875,-1.95770263671875,-3.070068359375,-0.115966796875,-1.86004638671875,-5.45654296875,-1.593017578125,-1.44805908203125,-7.14111328125,-3.02734375,-3.2806396484375,1.2451171875,-0.579833984375,-4.0313720703125,-1.0406494140625,-0.9002685546875,-4.2236328125,-3.1280517578125,-2.0965576171875,-3.9154052734375,-4.65087890625,-3.680419921875
2.002,0.26702880859375,9.1064453125,-0.25634765625,3.04412841796875,6.5185546875,-1.007080078125,4.3548583984375,4.0283203125,-2.3468017578125,4.046630859375,1.0223388671875,-3.936767578125,1.8890380859375,-0.1220703125,-4.339599609375,2.6885986328125,-0.457763671875,-0.0244140625,3.18603515625,-3.369140625,-0.59814453125,3.5186767578125,-5.06591796875,-1.5777587890625,4.23583984375,-6.38427734375,-3.717041015625,0.37384033203125,-0.537109375,0.23651123046875,0.4817962646484375,-3.89404296875,0.3326416015625,0.9124755859375,-6.54296875,-0.8758544921875,1.5716552734375,-8.282470703125,-3.0181884765625,-1.953125,0.0518798828125,0.1129150390625,-1.947021484375,-3.155517578125,-0.09765625,-1.85546875,-5.517578125,-1.5869140625,-1.46636962890625,-7.183837890625,-3.0517578125,-3.3294677734375,1.28173828125,-0.592041015625,-4.0679931640625,-1.080322265625,-0.921630859375,-4.2724609375,-3.2012939453125,-2.0721435546875,-3.9215087890625,-4.742431640625,-3.7109375
2.087,0.86212158203125,9.1552734375,0.433349609375,3.28369140625,6.591796875,-0.86669921875,4.7454833984375,4.0771484375,-1.9287109375,4.4891357421875,1.171112060546875,-3.857421875,2.3468017578125,0.06103515625,-4.351806640625,2.8900146484375,-0.506591796875,0.1708984375,3.0487060546875,-3.4912109375,-0.5584716796875,3.314208984375,-5.13916015625,-1.5533447265625,3.8543701171875,-6.57958984375,-4.0191650390625,0.4119873046875,-0.6103515625,0.2197265625,0.18711090087890625,-4.26025390625,0.445556640625,0.54931640625,-6.8603515625,-1.0772705078125,0.9429931640625,-8.282470703125,-3.3935546875,-1.94091796875,0.1373291015625,0.0152587890625,-2.02484130859375,-3.363037109375,-0.01220703125,-1.9561767578125,-5.65185546875,-1.263427734375,-1.63116455078125,-7.53173828125,-2.740478515625,-3.3050537109375,1.7333984375,-0.69580078125,-3.9581298828125,-1.0009765625,-1.031494140625,-4.1778564453125,-3.1402587890625,-1.806640625,-3.9642333984375,-4.437255859375,-3.45458984375
2.137,0.1922607421875,9.2529296875,-0.433349609375,2.99530029296875,6.640625,-1.068115234375,4.437255859375,4.1015625,-2.28424072265625,4.3304443359375,1.0223388671875,-3.74755859375,2.349853515625,-0.372314453125,-4.315185546875,2.64129638671875,-0.482177734375,0.09765625,3.1463623046875,-3.3203125,-0.5218505859375,3.497314453125,-4.96826171875,-1.5838623046875,4.168701171875,-6.31103515625,-3.7994384765625,0.37384033203125,-0.5615234375,0.25482177734375,0.4940032958984375,-3.84521484375,0.35400390625,0.8544921875,-6.494140625,-0.9429931640625,1.47552490234375,-8.160400390625,-3.1494140625,-1.9073486328125,0.0762939453125,0.0457763671875,-1.9134521484375,-3.167724609375,-0.177001953125,-1.788330078125,-5.50537109375,-1.580810546875,-1.3519287109375,-7.2021484375,-3.1005859375,-3.2440185546875,1.35498046875,-0.732421875,-4.0435791015625,-1.0833740234375,-1.092529296875,-4.2236328125,-3.1646728515625,-2.2125244140625,-3.7933349609375,-4.6966552734375,-3.84521484375
2.17,0.24871826171875,9.228515625,-0.372314453125,3.08685302734375,6.494140625,-0.89111328125,4.571533203125,4.00390625,-1.9378662109375,4.632568359375,0.9063720703125,-3.2867431640625,2.8167724609375,-0.457763671875,-3.863525390625,2.62298583984375,-0.469970703125,0.201416015625,3.1768798828125,-3.369140625,-0.3631591796875,3.533935546875,-5.04150390625,-1.4495849609375,4.156494140625,-6.38427734375,-3.6041259765625,0.372314453125,-0.54931640625,0.24566650390625,0.5306243896484375,-3.89404296875,0.2716064453125,0.9368896484375,-6.494140625,-0.9796142578125,1.546478271484375,-8.197021484375,-3.1982421875,-1.898193359375,0.09765625,0.0,-1.8463134765625,-3.155517578125,-0.262451171875,-1.70135498046875,-5.4931640625,-1.7578125,-1.25579833984375,-7.098388671875,-3.25927734375,-3.2257080078125,1.318359375,-0.81787109375,-4.0191650390625,-1.0498046875,-1.1627197265625,-4.1839599609375,-3.1768798828125,-2.3651123046875,-3.7933349609375,-4.7454833984375,-3.9794921875
2.2,0.27313232421875,9.1796875,-0.103759765625,3.08685302734375,6.4453125,-0.579833984375,4.632568359375,3.99169921875,-1.5594482421875,4.89501953125,0.885009765625,-2.8350830078125,3.2440185546875,-0.45166015625,-3.546142578125,2.55126953125,-0.5126953125,0.250244140625,3.1341552734375,-3.3935546875,-0.311279296875,3.5125732421875,-5.04150390625,-1.3885498046875,4.1107177734375,-6.38427734375,-3.55224609375,0.341796875,-0.5615234375,0.23193359375,0.4993438720703125,-3.94287109375,0.201416015625,0.9033203125,-6.50634765625,-0.9796142578125,1.548004150390625,-8.184814453125,-3.2257080078125,-1.8646240234375,0.1007080078125,-0.048828125,-1.824951171875,-3.192138671875,-0.29296875,-1.6754150390625,-5.4931640625,-1.74560546875,-1.2237548828125,-7.037353515625,-3.192138671875,-3.1494140625,1.35498046875,-0.8544921875,-3.9703369140625,-1.068115234375,-1.18408203125,-4.1595458984375,-3.2073974609375,-2.2979736328125,-3.802490234375,-4.7210693359375,-3.8818359375
2.242,0.23651123046875,9.1552734375,0.250244140625,3.08380126953125,6.4453125,-0.299072265625,4.730224609375,4.052734375,-1.3092041015625,5.09033203125,1.0223388671875,-2.7099609375,3.4637451171875,-0.360107421875,-3.485107421875,2.54669189453125,-0.469970703125,0.238037109375,3.125,-3.3935546875,-0.3662109375,3.472900390625,-5.04150390625,-1.4801025390625,4.058837890625,-6.35986328125,-3.692626953125,0.3509521484375,-0.5859375,0.2197265625,0.4825592041015625,-3.94287109375,0.1495361328125,0.909423828125,-6.494140625,-1.0406494140625,1.5045166015625,-8.148193359375,-3.30810546875,-1.861572265625,0.10986328125,-0.04119873046875,-1.8280029296875,-3.155517578125,-0.299072265625,-1.66473388671875,-5.48095703125,-1.751708984375,-1.24053955078125,-7.03125,-3.240966796875,-3.13720703125,1.40380859375,-0.830078125,-3.9642333984375,-1.07421875,-1.141357421875,-4.132080078125,-3.1890869140625,-2.2918701171875,-3.8116455078125,-4.67529296875,-3.875732421875
2.276,0.23040771484375,9.1552734375,0.03662109375,3.06549072265625,6.494140625,-0.445556640625,4.72412109375,4.13818359375,-1.3275146484375,5.2154541015625,1.15814208984375,-2.64892578125,3.7628173828125,-0.482177734375,-3.424072265625,2.55126953125,-0.47607421875,0.274658203125,3.1280517578125,-3.3935546875,-0.3448486328125,3.4942626953125,-4.99267578125,-1.446533203125,4.095458984375,-6.35986328125,-3.6895751953125,0.3509521484375,-0.5859375,0.24566650390625,0.5504608154296875,-3.94287109375,0.1739501953125,0.9735107421875,-6.50634765625,-1.0345458984375,1.561737060546875,-8.123779296875,-3.3172607421875,-1.84173583984375,0.1068115234375,-0.06866455078125,-1.82952880859375,-3.167724609375,-0.30517578125,-1.67236328125,-5.5419921875,-1.72119140625,-1.27105712890625,-7.086181640625,-3.2470703125,-3.09295654296875,1.40380859375,-0.921630859375,-3.9398193359375,-1.0955810546875,-1.226806640625,-4.13818359375,-3.2257080078125,-2.3040771484375,-3.851318359375,-4.7088623046875,-3.8330078125
2.317,0.26702880859375,9.1064453125,-0.140380859375,3.05938720703125,6.494140625,-0.5615234375,4.72412109375,4.1259765625,-1.416015625,5.291748046875,1.13372802734375,-2.5634765625,3.8665771484375,-0.537109375,-3.277587890625,2.5726318359375,-0.5126953125,0.28076171875,3.0670166015625,-3.3203125,-0.3265380859375,3.4576416015625,-4.89501953125,-1.4404296875,4.0679931640625,-6.31103515625,-3.64990234375,0.35400390625,-0.5615234375,0.26397705078125,0.5397796630859375,-3.91845703125,0.2227783203125,0.96435546875,-6.494140625,-0.9735107421875,1.519775390625,-8.172607421875,-3.2135009765625,-1.84326171875,0.0885009765625,-0.0579833984375,-1.8646240234375,-3.192138671875,-0.225830078125,-1.69830322265625,-5.5908203125,-1.611328125,-1.33209228515625,-7.14111328125,-3.01513671875,-3.12347412109375,1.35498046875,-0.946044921875,-3.9459228515625,-1.13525390625,-1.2451171875,-4.1412353515625,-3.2501220703125,-2.2308349609375,-3.826904296875,-4.77294921875,-3.631591796875
2.359,0.18310546875,9.1064453125,-0.091552734375,3.02886962890625,6.4697265625,-0.7080078125,4.718017578125,4.11376953125,-1.605224609375,5.33447265625,1.20849609375,-2.8167724609375,3.9825439453125,-0.738525390625,-3.411865234375,2.56500244140625,-0.469970703125,0.177001953125,3.06854248046875,-3.3203125,-0.4974365234375,3.3660888671875,-4.89501953125,-1.57470703125,3.985595703125,-6.33544921875,-3.8787841796875,0.36773681640625,-0.537109375,0.25177001953125,0.53558349609375,-3.86962890625,0.238037109375,0.91552734375,-6.4697265625,-1.0589599609375,1.45111083984375,-8.123779296875,-3.4027099609375,-1.85546875,0.115966796875,-0.01068115234375,-1.91650390625,-3.192138671875,-0.1953125,-1.7669677734375,-5.57861328125,-1.531982421875,-1.4556884765625,-7.21435546875,-3.13720703125,-3.1524658203125,1.37939453125,-0.836181640625,-4.0313720703125,-1.202392578125,-1.1016845703125,-4.2633056640625,-3.2135009765625,-2.0477294921875,-3.9215087890625,-4.742431640625,-3.497314453125
2.401,0.3082275390625,9.08203125,-0.628662109375,3.12347412109375,6.4208984375,-1.08642578125,4.8004150390625,4.04052734375,-1.74560546875,5.43212890625,1.03759765625,-2.679443359375,4.2694091796875,-1.104736328125,-3.009033203125,2.57110595703125,-0.4638671875,0.201416015625,3.0548095703125,-3.2958984375,-0.421142578125,3.35693359375,-4.94384765625,-1.4801025390625,3.91845703125,-6.38427734375,-3.875732421875,0.36773681640625,-0.54931640625,0.29144287109375,0.5367279052734375,-3.84521484375,0.23193359375,0.9063720703125,-6.45751953125,-1.0894775390625,1.4404296875,-8.123779296875,-3.55224609375,-1.85394287109375,0.1007080078125,-0.018310546875,-1.9622802734375,-3.179931640625,-0.23193359375,-1.80816650390625,-5.5908203125,-1.59912109375,-1.4434814453125,-7.2265625,-3.173828125,-3.131103515625,1.3916015625,-0.933837890625,-4.0740966796875,-1.1749267578125,-1.177978515625,-4.296875,-3.2196044921875,-2.1331787109375,-3.9947509765625,-4.742431640625,-3.533935546875
2.441,0.26397705078125,9.08203125,-0.433349609375,3.08990478515625,6.4453125,-0.84228515625,4.7119140625,4.16259765625,-1.6632080078125,5.5023193359375,1.222991943359375,-2.557373046875,4.6783447265625,-1.031494140625,-3.009033203125,2.545166015625,-0.482177734375,0.23193359375,2.99072265625,-3.271484375,-0.4180908203125,3.3203125,-4.89501953125,-1.4892578125,3.875732421875,-6.33544921875,-4.010009765625,0.3570556640625,-0.5615234375,0.27313232421875,0.521087646484375,-3.82080078125,0.18310546875,0.93994140625,-6.40869140625,-1.2176513671875,1.44500732421875,-8.013916015625,-3.6956787109375,-1.8341064453125,0.140380859375,-0.054931640625,-1.89056396484375,-3.155517578125,-0.37841796875,-1.75323486328125,-5.52978515625,-1.715087890625,-1.40838623046875,-7.159423828125,-3.43017578125,-3.06854248046875,1.45263671875,-0.98876953125,-3.9459228515625,-1.1260986328125,-1.25732421875,-4.150390625,-3.1158447265625,-2.2796630859375,-3.7841796875,-4.6142578125,-3.656005859375
2.515,0.3814697265625,9.1064453125,-1.055908203125,3.228759765625,6.4208984375,-1.2451171875,4.766845703125,4.0771484375,-1.806640625,5.572509765625,1.123046875,-2.2186279296875,5.5816650390625,-1.361083984375,-2.276611328125,2.52227783203125,-0.4150390625,0.347900390625,2.996826171875,-3.1982421875,-0.3387451171875,3.38134765625,-4.84619140625,-1.397705078125,3.875732421875,-6.45751953125,-4.010009765625,0.3204345703125,-0.5615234375,0.33721923828125,0.5771636962890625,-3.77197265625,0.1800537109375,0.8514404296875,-6.35986328125,-1.2481689453125,1.45111083984375,-7.843017578125,-3.86962890625,-1.77001953125,0.1739501953125,-0.11138916015625,-1.86309814453125,-3.106689453125,-0.5126953125,-1.739501953125,-5.4931640625,-1.86767578125,-1.3885498046875,-7.0068359375,-3.7109375,-3.03497314453125,1.42822265625,-1.13525390625,-3.9642333984375,-1.1627197265625,-1.434326171875,-4.1961669921875,-3.0731201171875,-2.4932861328125,-3.9031982421875,-4.5379638671875,-3.839111328125
2.55,0.3631591796875,9.130859375,-1.0498046875,3.240966796875,6.396484375,-1.13525390625,4.718017578125,4.0283203125,-1.6876220703125,5.56640625,1.055908203125,-2.0721435546875,5.8624267578125,-1.397705078125,-2.020263671875,2.4993896484375,-0.42724609375,0.4150390625,3.0548095703125,-3.1494140625,-0.225830078125,3.38134765625,-4.91943359375,-1.3519287109375,3.8421630859375,-6.40869140625,-3.955078125,0.31585693359375,-0.5615234375,0.33111572265625,0.5580902099609375,-3.77197265625,0.146484375,0.8819580078125,-6.34765625,-1.2542724609375,1.41143798828125,-7.794189453125,-3.9306640625,-1.763916015625,0.18310546875,-0.15106201171875,-1.79595947265625,-3.057861328125,-0.5859375,-1.72119140625,-5.43212890625,-1.8798828125,-1.29852294921875,-6.99462890625,-3.662109375,-2.98614501953125,1.37939453125,-1.190185546875,-3.9093017578125,-1.11083984375,-1.55029296875,-4.1534423828125,-3.1097412109375,-2.6031494140625,-3.8299560546875,-4.5806884765625,-3.9794921875
2.585,0.36468505859375,9.130859375,-0.98876953125,3.30810546875,6.34765625,-1.03759765625,4.7393798828125,3.99169921875,-1.6326904296875,5.62744140625,1.0528564453125,-2.0416259765625,6.0516357421875,-1.40380859375,-1.98974609375,2.52838134765625,-0.421142578125,0.408935546875,3.05938720703125,-3.1982421875,-0.262451171875,3.3599853515625,-4.94384765625,-1.4434814453125,3.8055419921875,-6.45751953125,-4.0740966796875,0.32958984375,-0.5859375,0.32958984375,0.5542755126953125,-3.77197265625,0.10986328125,0.8636474609375,-6.31103515625,-1.3214111328125,1.446533203125,-7.769775390625,-4.04052734375,-1.7791748046875,0.20751953125,-0.12359619140625,-1.82342529296875,-3.033447265625,-0.6103515625,-1.7059326171875,-5.40771484375,-1.9287109375,-1.26495361328125,-6.94580078125,-3.77197265625,-3.01666259765625,1.416015625,-1.15966796875,-3.9764404296875,-1.1199951171875,-1.507568359375,-4.180908203125,-3.0853271484375,-2.6153564453125,-3.839111328125,-4.58984375,-3.948974609375
2.622,0.3631591796875,9.130859375,-1.043701171875,3.271484375,6.34765625,-1.03759765625,4.730224609375,4.01611328125,-1.5594482421875,5.731201171875,1.02386474609375,-1.8798828125,6.2744140625,-1.385498046875,-1.7822265625,2.5238037109375,-0.42724609375,0.445556640625,3.01971435546875,-3.22265625,-0.238037109375,3.33251953125,-4.91943359375,-1.40380859375,3.8238525390625,-6.48193359375,-3.99169921875,0.32501220703125,-0.5859375,0.347900390625,0.5496978759765625,-3.77197265625,0.1220703125,0.848388671875,-6.3232421875,-1.2786865234375,1.4312744140625,-7.794189453125,-3.955078125,-1.75628662109375,0.20751953125,-0.1495361328125,-1.82037353515625,-3.070068359375,-0.6591796875,-1.6876220703125,-5.43212890625,-1.9287109375,-1.26190185546875,-6.93359375,-3.7353515625,-3.02886962890625,1.40380859375,-1.20849609375,-3.9398193359375,-1.1474609375,-1.5380859375,-4.144287109375,-3.1158447265625,-2.6336669921875,-3.814697265625,-4.5623779296875,-3.91845703125
