time,thumb,index,middle,ring,little
2.534,0.26658243840808593,0.26658243840808593,0.26658243840808593,0.26658243840808593,0.26658243840808593
2.536,0.2667930090545378,0.2667930090545378,0.2667930090545378,0.2667930090545378,0.2667930090545378
2.538,0.2670035797009897,0.2670035797009897,0.2670035797009897,0.2670035797009897,0.2670035797009897
2.54,0.26721415034744156,0.26721415034744156,0.26721415034744156,0.26721415034744156,0.26721415034744156
2.542,0.2674247209938934,0.2674247209938934,0.2674247209938934,0.2674247209938934,0.2674247209938934
2.544,0.26763529164034533,0.26763529164034533,0.26763529164034533,0.26763529164034533,0.26763529164034533
2.546,0.2678458622867972,0.2678458622867972,0.2678458622867972,0.2678458622867972,0.2678458622867972
2.548,0.2680564329332491,0.2680564329332491,0.2680564329332491,0.2680564329332491,0.2680564329332491
2.55,0.26826700357970096,0.26826700357970096,0.26826700357970096,0.26826700357970096,0.26826700357970096
2.552,0.26847757422615287,0.26847757422615287,0.26847757422615287,0.26847757422615287,0.26847757422615287
2.554,0.26868814487260473,0.26868814487260473,0.26868814487260473,0.26868814487260473,0.26868814487260473
2.556,0.26889871551905664,0.26889871551905664,0.26889871551905664,0.26889871551905664,0.26889871551905664
2.558,0.2691092861655085,0.2691092861655085,0.2691092861655085,0.2691092861655085,0.2691092861655085
2.56,0.2693198568119604,0.2693198568119604,0.2693198568119604,0.2693198568119604,0.2693198568119604
2.562,0.26953042745841227,0.26953042745841227,0.26953042745841227,0.26953042745841227,0.26953042745841227
2.564,0.2697409981048642,0.2697409981048642,0.2697409981048642,0.2697409981048642,0.2697409981048642
2.566,0.26995156875131604,0.26995156875131604,0.26995156875131604,0.26995156875131604,0.26995156875131604
2.568,0.27016213939776795,0.27016213939776795,0.27016213939776795,0.27016213939776795,0.27016213939776795
2.57,0.2703727100442198,0.2703727100442198,0.2703727100442198,0.2703727100442198,0.2703727100442198
2.572,0.2705832806906717,0.2705832806906717,0.2705832806906717,0.2705832806906717,0.2705832806906717
2.574,0.2707938513371236,0.2707938513371236,0.2707938513371236,0.2707938513371236,0.2707938513371236
2.576,0.2710044219835755,0.2710044219835755,0.2710044219835755,0.2710044219835755,0.2710044219835755
2.578,0.27121499263002735,0.27121499263002735,0.27121499263002735,0.27121499263002735,0.27121499263002735
2.58,0.27142556327647926,0.27142556327647926,0.27142556327647926,0.27142556327647926,0.27142556327647926
2.582,0.2716361339229311,0.2716361339229311,0.2716361339229311,0.2716361339229311,0.2716361339229311
2.584,0.27184670456938304,0.27184670456938304,0.27184670456938304,0.27184670456938304,0.27184670456938304
2.586,0.2720572752158349,0.2720572752158349,0.2720572752158349,0.2720572752158349,0.2720572752158349
2.588,0.2722678458622868,0.2722678458622868,0.2722678458622868,0.2722678458622868,0.2722678458622868
2.59,0.27247841650873866,0.27247841650873866,0.27247841650873866,0.27247841650873866,0.27247841650873866
2.592,0.2726889871551906,0.2726889871551906,0.2726889871551906,0.2726889871551906,0.2726889871551906
2.594,0.27289955780164243,0.27289955780164243,0.27289955780164243,0.27289955780164243,0.27289955780164243
2.596,0.27311012844809435,0.27311012844809435,0.27311012844809435,0.27311012844809435,0.27311012844809435
2.598,0.2733206990945462,0.2733206990945462,0.2733206990945462,0.2733206990945462,0.2733206990945462
2.6,0.2735312697409981,0.2735312697409981,0.2735312697409981,0.2735312697409981,0.2735312697409981
2.602,0.27374184038745,0.27374184038745,0.27374184038745,0.27374184038745,0.27374184038745
2.604,0.2739524110339019,0.2739524110339019,0.2739524110339019,0.2739524110339019,0.2739524110339019
2.606,0.27416298168035375,0.27416298168035375,0.27416298168035375,0.27416298168035375,0.27416298168035375
2.608,0.27437355232680566,0.27437355232680566,0.27437355232680566,0.27437355232680566,0.27437355232680566
2.61,0.2745841229732575,0.2745841229732575,0.2745841229732575,0.2745841229732575,0.2745841229732575
2.612,0.27479469361970943,0.27479469361970943,0.27479469361970943,0.27479469361970943,0.27479469361970943
2.614,0.2750052642661613,0.2750052642661613,0.2750052642661613,0.2750052642661613,0.2750052642661613
2.616,0.2752158349126132,0.2752158349126132,0.2752158349126132,0.2752158349126132,0.2752158349126132
2.618,0.27542640555906506,0.27542640555906506,0.27542640555906506,0.27542640555906506,0.27542640555906506
2.62,0.27563697620551697,0.27563697620551697,0.27563697620551697,0.27563697620551697,0.27563697620551697
2.622,0.27584754685196883,0.27584754685196883,0.27584754685196883,0.27584754685196883,0.27584754685196883
2.624,0.2760581174984207,0.2760581174984207,0.2760581174984207,0.2760581174984207,0.2760581174984207
2.626,0.2762686881448726,0.2762686881448726,0.2762686881448726,0.2762686881448726,0.2762686881448726
2.628,0.27647925879132446,0.27647925879132446,0.27647925879132446,0.27647925879132446,0.27647925879132446
2.63,0.27668982943777637,0.27668982943777637,0.27668982943777637,0.27668982943777637,0.27668982943777637
2.632,0.2769004000842282,0.2769004000842282,0.2769004000842282,0.2769004000842282,0.2769004000842282
2.634,0.27711097073068014,0.27711097073068014,0.27711097073068014,0.27711097073068014,0.27711097073068014
2.636,0.277321541377132,0.277321541377132,0.277321541377132,0.277321541377132,0.277321541377132
2.638,0.2775321120235839,0.2775321120235839,0.2775321120235839,0.2775321120235839,0.2775321120235839
2.64,0.27774268267003577,0.27774268267003577,0.27774268267003577,0.27774268267003577,0.27774268267003577
2.642,0.2779532533164877,0.2779532533164877,0.2779532533164877,0.2779532533164877,0.2779532533164877
2.644,0.27816382396293954,0.27816382396293954,0.27816382396293954,0.27816382396293954,0.27816382396293954
2.646,0.27837439460939145,0.27837439460939145,0.27837439460939145,0.27837439460939145,0.27837439460939145
2.648,0.2785849652558433,0.2785849652558433,0.2785849652558433,0.2785849652558433,0.2785849652558433
2.65,0.2787955359022952,0.2787955359022952,0.2787955359022952,0.2787955359022952,0.2787955359022952
2.652,0.2790061065487471,0.2790061065487471,0.2790061065487471,0.2790061065487471,0.2790061065487471
2.654,0.279216677195199,0.279216677195199,0.279216677195199,0.279216677195199,0.279216677195199
2.656,0.27942724784165085,0.27942724784165085,0.27942724784165085,0.27942724784165085,0.27942724784165085
2.658,0.27963781848810276,0.27963781848810276,0.27963781848810276,0.27963781848810276,0.27963781848810276
2.66,0.2798483891345546,0.2798483891345546,0.2798483891345546,0.2798483891345546,0.2798483891345546
2.662,0.28005895978100653,0.28005895978100653,0.28005895978100653,0.28005895978100653,0.28005895978100653
2.664,0.2802695304274584,0.2802695304274584,0.2802695304274584,0.2802695304274584,0.2802695304274584
2.666,0.2804801010739103,0.2804801010739103,0.2804801010739103,0.2804801010739103,0.2804801010739103
2.668,0.28069067172036216,0.28069067172036216,0.28069067172036216,0.28069067172036216,0.28069067172036216
2.67,0.2809012423668141,0.2809012423668141,0.2809012423668141,0.2809012423668141,0.2809012423668141
2.672,0.28111181301326593,0.28111181301326593,0.28111181301326593,0.28111181301326593,0.28111181301326593
2.674,0.28132238365971785,0.28132238365971785,0.28132238365971785,0.28132238365971785,0.28132238365971785
2.676,0.2815329543061697,0.2815329543061697,0.2815329543061697,0.2815329543061697,0.2815329543061697
2.678,0.2817435249526216,0.2817435249526216,0.2817435249526216,0.2817435249526216,0.2817435249526216
2.68,0.2819540955990735,0.2819540955990735,0.2819540955990735,0.2819540955990735,0.2819540955990735
2.682,0.2821646662455254,0.2821646662455254,0.2821646662455254,0.2821646662455254,0.2821646662455254
2.684,0.28237523689197724,0.28237523689197724,0.28237523689197724,0.28237523689197724,0.28237523689197724
2.686,0.28258580753842916,0.28258580753842916,0.28258580753842916,0.28258580753842916,0.28258580753842916
2.688,0.282796378184881,0.282796378184881,0.282796378184881,0.282796378184881,0.282796378184881
2.69,0.2830069488313329,0.2830069488313329,0.2830069488313329,0.2830069488313329,0.2830069488313329
2.692,0.2832175194777848,0.2832175194777848,0.2832175194777848,0.2832175194777848,0.2832175194777848
2.694,0.2834280901242367,0.2834280901242367,0.2834280901242367,0.2834280901242367,0.2834280901242367
2.696,0.28363866077068856,0.28363866077068856,0.28363866077068856,0.28363866077068856,0.28363866077068856
2.698,0.28384923141714047,0.28384923141714047,0.28384923141714047,0.28384923141714047,0.28384923141714047
2.7,0.2840598020635923,0.2840598020635923,0.2840598020635923,0.2840598020635923,0.2840598020635923
2.702,0.28427037271004424,0.28427037271004424,0.28427037271004424,0.28427037271004424,0.28427037271004424
2.704,0.2844809433564961,0.2844809433564961,0.2844809433564961,0.2844809433564961,0.2844809433564961
2.706,0.28469151400294795,0.28469151400294795,0.28469151400294795,0.28469151400294795,0.28469151400294795
2.708,0.28490208464939987,0.28490208464939987,0.28490208464939987,0.28490208464939987,0.28490208464939987
2.71,0.2851126552958517,0.2851126552958517,0.2851126552958517,0.2851126552958517,0.2851126552958517
2.712,0.28532322594230364,0.28532322594230364,0.28532322594230364,0.28532322594230364,0.28532322594230364
2.714,0.2855337965887555,0.2855337965887555,0.2855337965887555,0.2855337965887555,0.2855337965887555
2.716,0.2857443672352074,0.2857443672352074,0.2857443672352074,0.2857443672352074,0.2857443672352074
2.718,0.28595493788165927,0.28595493788165927,0.28595493788165927,0.28595493788165927,0.28595493788165927
2.72,0.2861655085281112,0.2861655085281112,0.2861655085281112,0.2861655085281112,0.2861655085281112
2.722,0.28637607917456304,0.28637607917456304,0.28637607917456304,0.28637607917456304,0.28637607917456304
2.724,0.28658664982101495,0.28658664982101495,0.28658664982101495,0.28658664982101495,0.28658664982101495
2.726,0.2867972204674668,0.2867972204674668,0.2867972204674668,0.2867972204674668,0.2867972204674668
2.728,0.2870077911139187,0.2870077911139187,0.2870077911139187,0.2870077911139187,0.2870077911139187
2.73,0.2872183617603706,0.2872183617603706,0.2872183617603706,0.2872183617603706,0.2872183617603706
2.732,0.2874289324068225,0.2874289324068225,0.2874289324068225,0.2874289324068225,0.2874289324068225
2.734,0.28763950305327435,0.28763950305327435,0.28763950305327435,0.28763950305327435,0.28763950305327435
2.736,0.28785007369972626,0.28785007369972626,0.28785007369972626,0.28785007369972626,0.28785007369972626
2.738,0.2880606443461781,0.2880606443461781,0.2880606443461781,0.2880606443461781,0.2880606443461781
2.74,0.28827121499263003,0.28827121499263003,0.28827121499263003,0.28827121499263003,0.28827121499263003
2.742,0.2884817856390819,0.2884817856390819,0.2884817856390819,0.2884817856390819,0.2884817856390819
2.744,0.2886923562855338,0.2886923562855338,0.2886923562855338,0.2886923562855338,0.2886923562855338
2.746,0.28890292693198566,0.28890292693198566,0.28890292693198566,0.28890292693198566,0.28890292693198566
2.748,0.2891134975784376,0.2891134975784376,0.2891134975784376,0.2891134975784376,0.2891134975784376
2.75,0.28932406822488943,0.28932406822488943,0.28932406822488943,0.28932406822488943,0.28932406822488943
2.752,0.28953463887134134,0.28953463887134134,0.28953463887134134,0.28953463887134134,0.28953463887134134
2.754,0.2897452095177932,0.2897452095177932,0.2897452095177932,0.2897452095177932,0.2897452095177932
2.756,0.2899557801642451,0.2899557801642451,0.2899557801642451,0.2899557801642451,0.2899557801642451
2.758,0.29016635081069697,0.29016635081069697,0.29016635081069697,0.29016635081069697,0.29016635081069697
2.76,0.2903769214571489,0.2903769214571489,0.2903769214571489,0.2903769214571489,0.2903769214571489
2.762,0.29058749210360074,0.29058749210360074,0.29058749210360074,0.29058749210360074,0.29058749210360074
2.764,0.29079806275005265,0.29079806275005265,0.29079806275005265,0.29079806275005265,0.29079806275005265
2.766,0.2910086333965045,0.2910086333965045,0.2910086333965045,0.2910086333965045,0.2910086333965045
2.768,0.2912192040429564,0.2912192040429564,0.2912192040429564,0.2912192040429564,0.2912192040429564
2.77,0.2914297746894083,0.2914297746894083,0.2914297746894083,0.2914297746894083,0.2914297746894083
2.772,0.2916403453358602,0.2916403453358602,0.2916403453358602,0.2916403453358602,0.2916403453358602
2.774,0.29185091598231205,0.29185091598231205,0.29185091598231205,0.29185091598231205,0.29185091598231205
2.776,0.29206148662876397,0.29206148662876397,0.29206148662876397,0.29206148662876397,0.29206148662876397
2.778,0.2922720572752158,0.2922720572752158,0.2922720572752158,0.2922720572752158,0.2922720572752158
2.78,0.29248262792166774,0.29248262792166774,0.29248262792166774,0.29248262792166774,0.29248262792166774
2.782,0.2926931985681196,0.2926931985681196,0.2926931985681196,0.2926931985681196,0.2926931985681196
2.784,0.2929037692145715,0.2929037692145715,0.2929037692145715,0.2929037692145715,0.2929037692145715
2.786,0.29311433986102337,0.29311433986102337,0.29311433986102337,0.29311433986102337,0.29311433986102337
2.788,0.2933249105074752,0.2933249105074752,0.2933249105074752,0.2933249105074752,0.2933249105074752
2.79,0.29353548115392714,0.29353548115392714,0.29353548115392714,0.29353548115392714,0.29353548115392714
2.792,0.293746051800379,0.293746051800379,0.293746051800379,0.293746051800379,0.293746051800379
2.794,0.2939566224468309,0.2939566224468309,0.2939566224468309,0.2939566224468309,0.2939566224468309
2.796,0.29416719309328276,0.29416719309328276,0.29416719309328276,0.29416719309328276,0.29416719309328276
2.798,0.2943777637397347,0.2943777637397347,0.2943777637397347,0.2943777637397347,0.2943777637397347
2.8,0.29458833438618653,0.29458833438618653,0.29458833438618653,0.29458833438618653,0.29458833438618653
2.802,0.29479890503263845,0.29479890503263845,0.29479890503263845,0.29479890503263845,0.29479890503263845
2.804,0.2950094756790903,0.2950094756790903,0.2950094756790903,0.2950094756790903,0.2950094756790903
2.806,0.2952200463255422,0.2952200463255422,0.2952200463255422,0.2952200463255422,0.2952200463255422
2.808,0.2954306169719941,0.2954306169719941,0.2954306169719941,0.2954306169719941,0.2954306169719941
2.81,0.295641187618446,0.295641187618446,0.295641187618446,0.295641187618446,0.295641187618446
2.812,0.29585175826489785,0.29585175826489785,0.29585175826489785,0.29585175826489785,0.29585175826489785
2.814,0.29606232891134976,0.29606232891134976,0.29606232891134976,0.29606232891134976,0.29606232891134976
2.816,0.2962728995578016,0.2962728995578016,0.2962728995578016,0.2962728995578016,0.2962728995578016
2.818,0.29648347020425353,0.29648347020425353,0.29648347020425353,0.29648347020425353,0.29648347020425353
2.82,0.2966940408507054,0.2966940408507054,0.2966940408507054,0.2966940408507054,0.2966940408507054
2.822,0.2969046114971573,0.2969046114971573,0.2969046114971573,0.2969046114971573,0.2969046114971573
2.824,0.29711518214360916,0.29711518214360916,0.29711518214360916,0.29711518214360916,0.29711518214360916
2.826,0.29732575279006107,0.29732575279006107,0.29732575279006107,0.29732575279006107,0.29732575279006107
2.828,0.29753632343651293,0.29753632343651293,0.29753632343651293,0.29753632343651293,0.29753632343651293
2.83,0.29774689408296484,0.29774689408296484,0.29774689408296484,0.29774689408296484,0.29774689408296484
2.832,0.2979574647294167,0.2979574647294167,0.2979574647294167,0.2979574647294167,0.2979574647294167
2.834,0.2981680353758686,0.2981680353758686,0.2981680353758686,0.2981680353758686,0.2981680353758686
2.836,0.29837860602232047,0.29837860602232047,0.29837860602232047,0.29837860602232047,0.29837860602232047
2.838,0.2985891766687724,0.2985891766687724,0.2985891766687724,0.2985891766687724,0.2985891766687724
2.84,0.29879974731522424,0.29879974731522424,0.29879974731522424,0.29879974731522424,0.29879974731522424
2.842,0.29901031796167615,0.29901031796167615,0.29901031796167615,0.29901031796167615,0.29901031796167615
2.844,0.299220888608128,0.299220888608128,0.299220888608128,0.299220888608128,0.299220888608128
2.846,0.2994314592545799,0.2994314592545799,0.2994314592545799,0.2994314592545799,0.2994314592545799
2.848,0.2996420299010318,0.2996420299010318,0.2996420299010318,0.2996420299010318,0.2996420299010318
2.85,0.2998526005474837,0.2998526005474837,0.2998526005474837,0.2998526005474837,0.2998526005474837
2.852,0.30006317119393555,0.30006317119393555,0.30006317119393555,0.30006317119393555,0.30006317119393555
2.854,0.30027374184038746,0.30027374184038746,0.30027374184038746,0.30027374184038746,0.30027374184038746
2.856,0.3004843124868393,0.3004843124868393,0.3004843124868393,0.3004843124868393,0.3004843124868393
2.858,0.30069488313329124,0.30069488313329124,0.30069488313329124,0.30069488313329124,0.30069488313329124
2.86,0.3009054537797431,0.3009054537797431,0.3009054537797431,0.3009054537797431,0.3009054537797431
2.862,0.301116024426195,0.301116024426195,0.301116024426195,0.301116024426195,0.301116024426195
2.864,0.30132659507264686,0.30132659507264686,0.30132659507264686,0.30132659507264686,0.30132659507264686
2.866,0.3015371657190988,0.3015371657190988,0.3015371657190988,0.3015371657190988,0.3015371657190988
2.868,0.30174773636555063,0.30174773636555063,0.30174773636555063,0.30174773636555063,0.30174773636555063
2.87,0.3019583070120025,0.3019583070120025,0.3019583070120025,0.3019583070120025,0.3019583070120025
2.872,0.3021688776584544,0.3021688776584544,0.3021688776584544,0.3021688776584544,0.3021688776584544
2.874,0.30237944830490626,0.30237944830490626,0.30237944830490626,0.30237944830490626,0.30237944830490626
2.876,0.3025900189513582,0.3025900189513582,0.3025900189513582,0.3025900189513582,0.3025900189513582
2.878,0.30280058959781003,0.30280058959781003,0.30280058959781003,0.30280058959781003,0.30280058959781003
2.88,0.30301116024426195,0.30301116024426195,0.30301116024426195,0.30301116024426195,0.30301116024426195
2.882,0.3032217308907138,0.3032217308907138,0.3032217308907138,0.3032217308907138,0.3032217308907138
2.884,0.3034323015371657,0.3034323015371657,0.3034323015371657,0.3034323015371657,0.3034323015371657
2.886,0.3036428721836176,0.3036428721836176,0.3036428721836176,0.3036428721836176,0.3036428721836176
2.888,0.3038534428300695,0.3038534428300695,0.3038534428300695,0.3038534428300695,0.3038534428300695
2.89,0.30406401347652134,0.30406401347652134,0.30406401347652134,0.30406401347652134,0.30406401347652134
2.892,0.30427458412297326,0.30427458412297326,0.30427458412297326,0.30427458412297326,0.30427458412297326
2.894,0.3044851547694251,0.3044851547694251,0.3044851547694251,0.3044851547694251,0.3044851547694251
2.896,0.30469572541587703,0.30469572541587703,0.30469572541587703,0.30469572541587703,0.30469572541587703
2.898,0.3049062960623289,0.3049062960623289,0.3049062960623289,0.3049062960623289,0.3049062960623289
2.9,0.3051168667087808,0.3051168667087808,0.3051168667087808,0.3051168667087808,0.3051168667087808
2.902,0.30532743735523266,0.30532743735523266,0.30532743735523266,0.30532743735523266,0.30532743735523266
2.904,0.30553800800168457,0.30553800800168457,0.30553800800168457,0.30553800800168457,0.30553800800168457
2.906,0.3057485786481364,0.3057485786481364,0.3057485786481364,0.3057485786481364,0.3057485786481364
2.908,0.30595914929458834,0.30595914929458834,0.30595914929458834,0.30595914929458834,0.30595914929458834
2.91,0.3061697199410402,0.3061697199410402,0.3061697199410402,0.3061697199410402,0.3061697199410402
2.912,0.3063802905874921,0.3063802905874921,0.3063802905874921,0.3063802905874921,0.3063802905874921
2.914,0.30659086123394397,0.30659086123394397,0.30659086123394397,0.30659086123394397,0.30659086123394397
2.916,0.3068014318803959,0.3068014318803959,0.3068014318803959,0.3068014318803959,0.3068014318803959
2.918,0.30701200252684774,0.30701200252684774,0.30701200252684774,0.30701200252684774,0.30701200252684774
2.92,0.30722257317329965,0.30722257317329965,0.30722257317329965,0.30722257317329965,0.30722257317329965
2.922,0.3074331438197515,0.3074331438197515,0.3074331438197515,0.3074331438197515,0.3074331438197515
2.924,0.3076437144662034,0.3076437144662034,0.3076437144662034,0.3076437144662034,0.3076437144662034
2.926,0.3078542851126553,0.3078542851126553,0.3078542851126553,0.3078542851126553,0.3078542851126553
2.928,0.3080648557591072,0.3080648557591072,0.3080648557591072,0.3080648557591072,0.3080648557591072
2.93,0.30827542640555905,0.30827542640555905,0.30827542640555905,0.30827542640555905,0.30827542640555905
2.932,0.30848599705201096,0.30848599705201096,0.30848599705201096,0.30848599705201096,0.30848599705201096
2.934,0.3086965676984628,0.3086965676984628,0.3086965676984628,0.3086965676984628,0.3086965676984628
2.936,0.30890713834491473,0.30890713834491473,0.30890713834491473,0.30890713834491473,0.30890713834491473
2.938,0.3091177089913666,0.3091177089913666,0.3091177089913666,0.3091177089913666,0.3091177089913666
2.94,0.3093282796378185,0.3093282796378185,0.3093282796378185,0.3093282796378185,0.3093282796378185
2.942,0.30953885028427036,0.30953885028427036,0.30953885028427036,0.30953885028427036,0.30953885028427036
2.944,0.3097494209307223,0.3097494209307223,0.3097494209307223,0.3097494209307223,0.3097494209307223
2.946,0.30995999157717413,0.30995999157717413,0.30995999157717413,0.30995999157717413,0.30995999157717413
2.948,0.31017056222362605,0.31017056222362605,0.31017056222362605,0.31017056222362605,0.31017056222362605
2.95,0.3103811328700779,0.3103811328700779,0.3103811328700779,0.3103811328700779,0.3103811328700779
2.952,0.31059170351652976,0.31059170351652976,0.31059170351652976,0.31059170351652976,0.31059170351652976
2.954,0.3108022741629817,0.3108022741629817,0.3108022741629817,0.3108022741629817,0.3108022741629817
2.956,0.31101284480943353,0.31101284480943353,0.31101284480943353,0.31101284480943353,0.31101284480943353
2.958,0.31122341545588544,0.31122341545588544,0.31122341545588544,0.31122341545588544,0.31122341545588544
2.96,0.3114339861023373,0.3114339861023373,0.3114339861023373,0.3114339861023373,0.3114339861023373
2.962,0.3116445567487892,0.3116445567487892,0.3116445567487892,0.3116445567487892,0.3116445567487892
2.964,0.31185512739524107,0.31185512739524107,0.31185512739524107,0.31185512739524107,0.31185512739524107
2.966,0.312065698041693,0.312065698041693,0.312065698041693,0.312065698041693,0.312065698041693
2.968,0.31227626868814484,0.31227626868814484,0.31227626868814484,0.31227626868814484,0.31227626868814484
2.97,0.31248683933459676,0.31248683933459676,0.31248683933459676,0.31248683933459676,0.31248683933459676
2.972,0.3126974099810486,0.3126974099810486,0.3126974099810486,0.3126974099810486,0.3126974099810486
2.974,0.3129079806275005,0.3129079806275005,0.3129079806275005,0.3129079806275005,0.3129079806275005
2.976,0.3131185512739524,0.3131185512739524,0.3131185512739524,0.3131185512739524,0.3131185512739524
2.978,0.3133291219204043,0.3133291219204043,0.3133291219204043,0.3133291219204043,0.3133291219204043
2.98,0.31353969256685615,0.31353969256685615,0.31353969256685615,0.31353969256685615,0.31353969256685615
2.982,0.31375026321330807,0.31375026321330807,0.31375026321330807,0.31375026321330807,0.31375026321330807
2.984,0.3139608338597599,0.3139608338597599,0.3139608338597599,0.3139608338597599,0.3139608338597599
2.986,0.31417140450621184,0.31417140450621184,0.31417140450621184,0.31417140450621184,0.31417140450621184
2.988,0.3143819751526637,0.3143819751526637,0.3143819751526637,0.3143819751526637,0.3143819751526637
2.99,0.3145925457991156,0.3145925457991156,0.3145925457991156,0.3145925457991156,0.3145925457991156
2.992,0.31480311644556747,0.31480311644556747,0.31480311644556747,0.31480311644556747,0.31480311644556747
2.994,0.3150136870920194,0.3150136870920194,0.3150136870920194,0.3150136870920194,0.3150136870920194
2.996,0.31522425773847124,0.31522425773847124,0.31522425773847124,0.31522425773847124,0.31522425773847124
2.998,0.31543482838492315,0.31543482838492315,0.31543482838492315,0.31543482838492315,0.31543482838492315
3.0,0.315645399031375,0.315645399031375,0.315645399031375,0.315645399031375,0.315645399031375
3.002,0.3158559696778269,0.3158559696778269,0.3158559696778269,0.3158559696778269,0.3158559696778269
3.004,0.3160665403242788,0.3160665403242788,0.3160665403242788,0.3160665403242788,0.3160665403242788
3.006,0.3162771109707307,0.3162771109707307,0.3162771109707307,0.3162771109707307,0.3162771109707307
3.008,0.31648768161718255,0.31648768161718255,0.31648768161718255,0.31648768161718255,0.31648768161718255
3.01,0.31669825226363446,0.31669825226363446,0.31669825226363446,0.31669825226363446,0.31669825226363446
3.012,0.3169088229100863,0.3169088229100863,0.3169088229100863,0.3169088229100863,0.3169088229100863
3.014,0.31711939355653823,0.31711939355653823,0.31711939355653823,0.31711939355653823,0.31711939355653823
3.016,0.3173299642029901,0.3173299642029901,0.3173299642029901,0.3173299642029901,0.3173299642029901
3.018,0.317540534849442,0.317540534849442,0.317540534849442,0.317540534849442,0.317540534849442
3.02,0.31775110549589386,0.31775110549589386,0.31775110549589386,0.31775110549589386,0.31775110549589386
3.022,0.3179616761423458,0.3179616761423458,0.3179616761423458,0.3179616761423458,0.3179616761423458
3.024,0.31817224678879763,0.31817224678879763,0.31817224678879763,0.31817224678879763,0.31817224678879763
3.026,0.31838281743524954,0.31838281743524954,0.31838281743524954,0.31838281743524954,0.31838281743524954
3.028,0.3185933880817014,0.3185933880817014,0.3185933880817014,0.3185933880817014,0.3185933880817014
3.03,0.3188039587281533,0.3188039587281533,0.3188039587281533,0.3188039587281533,0.3188039587281533
3.032,0.31901452937460517,0.31901452937460517,0.31901452937460517,0.31901452937460517,0.31901452937460517
3.034,0.31922510002105703,0.31922510002105703,0.31922510002105703,0.31922510002105703,0.31922510002105703
3.036,0.31943567066750894,0.31943567066750894,0.31943567066750894,0.31943567066750894,0.31943567066750894
3.038,0.3196462413139608,0.3196462413139608,0.3196462413139608,0.3196462413139608,0.3196462413139608
3.04,0.3198568119604127,0.3198568119604127,0.3198568119604127,0.3198568119604127,0.3198568119604127
3.042,0.32006738260686457,0.32006738260686457,0.32006738260686457,0.32006738260686457,0.32006738260686457
3.044,0.3202779532533165,0.3202779532533165,0.3202779532533165,0.3202779532533165,0.3202779532533165
3.046,0.32048852389976834,0.32048852389976834,0.32048852389976834,0.32048852389976834,0.32048852389976834
3.048,0.32069909454622025,0.32069909454622025,0.32069909454622025,0.32069909454622025,0.32069909454622025
3.05,0.3209096651926721,0.3209096651926721,0.3209096651926721,0.3209096651926721,0.3209096651926721
3.052,0.321120235839124,0.321120235839124,0.321120235839124,0.321120235839124,0.321120235839124
3.054,0.3213308064855759,0.3213308064855759,0.3213308064855759,0.3213308064855759,0.3213308064855759
3.056,0.3215413771320278,0.3215413771320278,0.3215413771320278,0.3215413771320278,0.3215413771320278
3.058,0.32175194777847965,0.32175194777847965,0.32175194777847965,0.32175194777847965,0.32175194777847965
3.06,0.32196251842493157,0.32196251842493157,0.32196251842493157,0.32196251842493157,0.32196251842493157
3.062,0.3221730890713834,0.3221730890713834,0.3221730890713834,0.3221730890713834,0.3221730890713834
3.064,0.32238365971783534,0.32238365971783534,0.32238365971783534,0.32238365971783534,0.32238365971783534
3.066,0.3225942303642872,0.3225942303642872,0.3225942303642872,0.3225942303642872,0.3225942303642872
3.068,0.3228048010107391,0.3228048010107391,0.3228048010107391,0.3228048010107391,0.3228048010107391
3.07,0.32301537165719096,0.32301537165719096,0.32301537165719096,0.32301537165719096,0.32301537165719096
3.072,0.3232259423036429,0.3232259423036429,0.3232259423036429,0.3232259423036429,0.3232259423036429
3.074,0.32343651295009473,0.32343651295009473,0.32343651295009473,0.32343651295009473,0.32343651295009473
3.076,0.32364708359654665,0.32364708359654665,0.32364708359654665,0.32364708359654665,0.32364708359654665
3.078,0.3238576542429985,0.3238576542429985,0.3238576542429985,0.3238576542429985,0.3238576542429985
3.08,0.3240682248894504,0.3240682248894504,0.3240682248894504,0.3240682248894504,0.3240682248894504
3.082,0.3242787955359023,0.3242787955359023,0.3242787955359023,0.3242787955359023,0.3242787955359023
3.084,0.3244893661823542,0.3244893661823542,0.3244893661823542,0.3244893661823542,0.3244893661823542
3.086,0.32469993682880605,0.32469993682880605,0.32469993682880605,0.32469993682880605,0.32469993682880605
3.088,0.32491050747525796,0.32491050747525796,0.32491050747525796,0.32491050747525796,0.32491050747525796
3.09,0.3251210781217098,0.3251210781217098,0.3251210781217098,0.3251210781217098,0.3251210781217098
3.092,0.32533164876816173,0.32533164876816173,0.32533164876816173,0.32533164876816173,0.32533164876816173
3.094,0.3255422194146136,0.3255422194146136,0.3255422194146136,0.3255422194146136,0.3255422194146136
3.096,0.3257527900610655,0.3257527900610655,0.3257527900610655,0.3257527900610655,0.3257527900610655
3.098,0.32596336070751736,0.32596336070751736,0.32596336070751736,0.32596336070751736,0.32596336070751736
3.1,0.32617393135396927,0.32617393135396927,0.32617393135396927,0.32617393135396927,0.32617393135396927
3.102,0.32638450200042113,0.32638450200042113,0.32638450200042113,0.32638450200042113,0.32638450200042113
3.104,0.32659507264687304,0.32659507264687304,0.32659507264687304,0.32659507264687304,0.32659507264687304
